date_of_extract	organisation_number	registered_charity_number	linked_charity_number	charity_name	charity_type	charity_registration_status	date_of_registration	date_of_removal	charity_reporting_status	latest_acc_fin_period_start_date	latest_acc_fin_period_end_date	latest_income	latest_expenditure	charity_contact_address1	charity_contact_address2	charity_contact_address3	charity_contact_address4	charity_contact_address5	charity_contact_postcode	charity_contact_phone	charity_contact_email	charity_contact_web	charity_company_registration_number	charity_insolvent	charity_in_administration	charity_previously_excepted	charity_is_cdf_or_cif	charity_is_cio	cio_is_dissolved	date_cio_dissolution_notice	charity_activities	charity_gift_aid	charity_has_land
2026-03-25 00:00:00.0000000	1689	203464	14	CHARITY OF ROBERT HALE JUNIOR		Registered	1967-12-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1690	203464	15	WORKHOUSE LANDS CHARITY		Registered	1967-12-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1691	203464	17	ROBERT HALE SENIOR		Removed	1967-12-29 00:00:00.0000000	2009-12-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1692	203464	18	JOAN GOWER		Registered	1967-12-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1693	203464	19	HUGH VENNE		Registered	1967-12-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1694	203464	20	HUGH PERRY'S ALMSHOUSE CHARITY		Registered	1967-12-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1695	203464	21	SARAH WINCHCOMBE		Registered	1967-12-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1696	203464	22	THOMAS PERRY		Registered	1967-12-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1697	203467	1	THE TAYLOR COOPER AND SPENCER CHARITY		Registered	1962-03-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1698	203467	2	THE CHARITY OF ROBERT WEBB FOR THE POOR		Registered	1962-03-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1699	203467	3	THE CHARITY OF RICHARD MEADES FOR THE POOR		Registered	1962-03-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1700	203467	4	THE SHILLINGS CHARITY OF MARTHA HARRIS		Removed	1962-03-08 00:00:00.0000000	2020-01-16 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1701	203467	5	THE SHILLINGS CHARITY OF WILLIAM HARRIS		Registered	1962-03-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1702	203467	6	THE CORNELIUS SHILLINGS CHARITY		Registered	1962-03-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1703	203476	1	ST GEORGE'S HOMESTEAD, NORTHAMPTON		Removed	1963-02-18 00:00:00.0000000	1997-03-05 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1704	203476	2	THE BRIERS HOME		Removed	1963-02-18 00:00:00.0000000	1997-03-05 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1705	203480	1	BISHOP PHILLPOTT'S FUND		Registered	1962-04-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1706	203488	1	JULIANA BESTE		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1707	203488	2	THOMAS BLIZARD		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1708	203488	3	SAMUEL BARNES		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1709	203488	4	BAPTIST VISCOUNT CAMPDEN		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1710	203488	5	REVEREND HENRY COLLETT		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1711	203488	6	THOMAS COOKE		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1712	203488	7	LORD COVENTRY AND OTHERS		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1713	203488	8	THOMAS LORD COVENTRY		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1714	203488	9	WILLIAM CURTIS		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1715	203488	10	ELIZABETH DILLON		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1716	203488	11	ELIZABETH DOWDESWELL		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1717	203488	12	WILLIAM FERRER FOR POOR		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1718	203488	13	SARAH HALL		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1719	203488	14	MARGARET HICKS		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1720	203488	15	ELIZABETH HOPTON		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1721	203488	16	DANIEL KEMBLE		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1722	203488	17	JOHN PORTER		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1723	203488	18	EDWARD POPHAM		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1724	203488	19	THOMAS POULTON		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1725	203488	20	JOHN READ		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1726	203488	21	EDWARD RICHARDSON		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1727	203488	22	SIR FRANCIS RUSSEL		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1728	203488	23	ANN SLAUGHTER		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1729	203488	24	MARY TERRETT		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1730	203488	25	WILLIAM WAKEMAN		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1731	203488	26	WILLIAM WILSON		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1732	203488	27	REVEREND ROBERT WRIGGAN		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1733	203488	28	JOHN WRIGHT		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1734	203488	29	CHARLES WYNDE		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1735	203488	30	THE CHURCH LANDS		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1736	203488	31	ALMSMEN OF THE FOUNDATION OF QUEEN MARY		Registered	1962-03-29 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1737	203514	1	JOHN GUBBS		Removed	1962-05-15 00:00:00.0000000	2005-10-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1738	203514	2	JOSEPH PINCE		Removed	1962-05-15 00:00:00.0000000	2005-10-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1739	203514	3	MATTHEW AXE		Removed	1962-05-15 00:00:00.0000000	2005-10-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1740	203514	4	REBECCA LEACH		Removed	1962-05-15 00:00:00.0000000	2005-10-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1741	203514	5	JOHN DEWDNEY WORTHY		Removed	1962-05-15 00:00:00.0000000	2005-10-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1742	203514	6	THOMAS TURNER		Removed	1962-05-15 00:00:00.0000000	2005-10-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1743	203516	1	ELEEMOSYNARY CHARITY OF ROBERT RAWLIN		Removed	1963-03-01 00:00:00.0000000	1994-10-25 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1744	203516	2	PLYMOUTH SOUP SOCIETY		Registered	1963-03-01 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1745	203516	3	FRANCES ELIZABETH WHITE CHARITY		Registered	1968-02-20 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1746	203516	4	THE PLYMOUTH ALMSHOUSE AND ASSISTANCE CHARITY		Registered	1968-02-20 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1747	203516	5	FRANCES ELIZABETH WHITE CHARITY		Registered	1963-03-01 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1748	203523	1	ROBERT PHIPPS		Registered	1962-03-05 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1749	203528	1	THOMAS LAMB		Removed	1963-04-23 00:00:00.0000000	1994-04-15 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1750	203528	2	JOHN FOX FOR POOR		Removed	1963-04-23 00:00:00.0000000	1994-04-15 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1751	203528	3	THOMAS DIXON		Removed	1963-04-23 00:00:00.0000000	1994-04-15 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1752	203528	4	DORCAS LEE		Removed	1963-04-23 00:00:00.0000000	1994-04-15 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1753	203528	5	JOHN BOSS		Removed	1963-04-23 00:00:00.0000000	1994-04-15 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1754	203535	1	SIMON'S CLOSE		Registered	1962-02-28 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1755	203535	2	TOWN MEADOW		Registered	1962-02-28 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1756	203535	3	DR CYRIL JACKSON		Registered	1962-04-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1757	203535	4	DAME ELIZABETH CURZON		Registered	1962-04-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1758	203535	5	JOSEPH SIMS		Registered	1962-04-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1759	203535	6	EDUCATIONAL FOUNDATION OF DAME ELIZABETH CURZON AND JOSEPH SIMS		Registered	1963-02-22 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1760	203537	1	DAME ELIZABETH CURZON		Removed	1962-04-06 00:00:00.0000000	1995-07-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1761	203537	2	JOSEPH SIMS		Removed	1962-04-06 00:00:00.0000000	1995-07-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1762	203537	3	BISHOP JACKSON		Removed	1962-04-06 00:00:00.0000000	1995-07-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1763	203538	1	JAMES BACON		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1764	203538	2	SAMUEL HANSON		Registered	1962-02-28 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1765	203538	3	REVEREND RICHARD JONES		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1766	203538	4	EDMUND AND THOMAS JUSTICE		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1767	203538	5	WILLIAM TYRELL THE ELDER		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1768	203542	1	BEQUEST OF COLONEL HENRY HORACE EDEN		Removed	1962-03-01 00:00:00.0000000	1997-03-03 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1769	203542	2	JOHN AND ELIZA TAYLOR MEMORIAL FUND		Removed	1962-03-01 00:00:00.0000000	1997-03-03 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1770	203558	1	THOMAS LAMB		Registered	1962-03-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1771	203558	2	JOHN FOXE		Registered	1962-03-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1772	203558	3	THOMAS DIXON		Registered	1962-09-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1773	203558	4	DORCAS LEE		Registered	1962-09-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1774	203558	5	BISHOP'S LAND (WELNEY RUNS)		Registered	1962-03-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1775	203558	6	MATTHEW BATEMAN		Registered	1962-03-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1776	203558	7	UPWELL UNKNOWN DONORS		Registered	1962-03-08 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1777	203562	1	CLEWER WIDOWS' CHARITY		Removed	1962-06-18 00:00:00.0000000	2005-01-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1778	203562	2	CLEWER POOR'S CHARITY		Removed	1962-06-18 00:00:00.0000000	2005-01-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1779	203564	1	JOHN FLEET CHARITY		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1780	203564	2	MRS HARRISON FOR SERMON		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1781	203564	3	HENRY BEST		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1782	203564	4	RICHARD BOURNE		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1783	203564	9	HENRY EVETT		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1784	203564	10	MAGDALEN EVETT		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1785	203564	11	THOMAS FLEET		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1786	203564	12	MRS HARRISON FOR THE POOR		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1787	203564	13	JOHN INGRAM		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1788	203564	14	SUSANNAH INGRAM		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1789	203564	15	WILLIAM NORRIS		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1790	203564	16	SCUDAMORE PITT		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1791	203564	17	THOMAS TILLAM		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1792	203564	18	WILLIAM TURNER		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1793	203564	19	HALLOW UNKNOWN DONOR		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1794	203566	2	THE CHARITY OF WILLIAM SERLE		Removed	1962-02-01 00:00:00.0000000	2022-01-27 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1795	203566	3	RICHARD GARD		Removed	1962-02-01 00:00:00.0000000	2022-01-27 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1796	203566	4	JOHN POPE		Removed	1962-02-01 00:00:00.0000000	2022-01-27 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1797	203590	1	WILLIAM WEEKS		Removed	1962-04-30 00:00:00.0000000	2012-03-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1798	203590	2	ALICE SMITH		Removed	1962-04-30 00:00:00.0000000	2012-03-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1799	203590	3	JOHN PERRY		Removed	1962-04-30 00:00:00.0000000	2012-03-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1800	203590	4	ADAMS		Removed	1962-04-30 00:00:00.0000000	2012-03-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1801	203590	5	JAMES TRINDER		Removed	1962-04-30 00:00:00.0000000	2012-03-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1802	203590	6	ANNE HARRIS		Removed	1962-04-30 00:00:00.0000000	2012-03-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1803	203597	1	JAMES BLACKER		Removed	1962-03-09 00:00:00.0000000	1999-02-03 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1804	203600	1	ROBERT ELLIS		Removed	1962-03-23 00:00:00.0000000	1997-02-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1805	203600	2	THOMAS CHANDLER		Removed	1962-03-23 00:00:00.0000000	1997-02-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1806	203600	3	ELIZABETH BENNETT		Removed	1962-03-23 00:00:00.0000000	1997-02-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1807	203600	4	THOMAS BENNETT		Removed	1962-03-23 00:00:00.0000000	1997-02-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1808	203600	5	WILLIAM BENNETT		Removed	1962-03-23 00:00:00.0000000	1997-02-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1809	203600	6	JOHN MILLS		Removed	1962-03-23 00:00:00.0000000	1997-02-13 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1810	203615	1	TRUST PROPERTY HELD IN CONNEXION WITH THE FORDHAM BRANCH OF THE BRITISH LEGION		Registered	1962-10-28 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1811	203623	1	SKENE HOUSE FUND		Removed	1968-11-12 00:00:00.0000000	2000-08-23 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1812	203635	1	ARSCOTT'S GIFT OTHERWISE CHARITY OF JOHN ARSCOTT		Removed	1962-03-14 00:00:00.0000000	2021-04-30 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1813	203635	2	REVEREND JOHN ROUSE		Removed	1962-03-14 00:00:00.0000000	2021-04-30 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1814	203636	1	JAMES POCOCK		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1815	203636	2	HAYWARDS ELEEMOSYNARY DONATION		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1816	203636	3	HAYWARDS BEQUEST		Registered	1962-04-18 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1817	203639	1	MR MOSCROP		Removed	1962-03-28 00:00:00.0000000	2008-11-11 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1818	203639	2	SUSANNAH GABB		Removed	1962-03-28 00:00:00.0000000	2008-11-11 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1819	203639	3	ELIZABETH COWELL		Removed	1962-03-28 00:00:00.0000000	2008-11-11 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1820	203639	4	BEATRICE BROMLEY		Removed	1962-03-28 00:00:00.0000000	2008-11-11 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1821	203642	1	TRUST PROPERTY HELD ICW THE HIGHAM FERRERS BRANCH OF THE ROYAL BRITISH LEGION		Registered	1962-01-26 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1822	203644	1	DORA MADELINE BARFORD		Removed	1962-09-22 00:00:00.0000000	1999-10-11 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1823	203644	2	TAILWAVERS		Removed	1962-09-22 00:00:00.0000000	1996-10-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1824	203647	1	FRANCES AMY DAY		Registered	1962-03-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1825	203647	2	THOMAS PONSFORD		Registered	1962-03-16 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1826	203659	1	LEWIS BROOKE		Registered	1962-03-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1827	203659	2	MARY CLARKE AND OTHERS		Registered	1962-03-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1828	203659	3	HENRY FITZWILLIAM		Registered	1962-03-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1829	203659	4	ROBERT HINTON		Registered	1962-03-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1830	203659	5	THOMAS TYMEWELL		Registered	1962-03-06 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1831	203670	1	JOHN LEAVER		Removed	1962-03-16 00:00:00.0000000	2003-02-06 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1832	203670	2	DR THOMAS WINTLE		Removed	1962-03-16 00:00:00.0000000	2003-02-06 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1833	203670	3	JANE FIELD		Removed	1962-03-13 00:00:00.0000000	2003-02-06 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1834	203670	4	RIGGINS ELEEMOSYNARY CHARITY		Removed	1962-03-16 00:00:00.0000000	2003-02-06 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1835	203670	5	DAME ELIZABETH ISHAM		Removed	1962-03-16 00:00:00.0000000	2003-02-06 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1836	203670	6	DR MICHAEL WOODWARD		Removed	1962-03-16 00:00:00.0000000	2003-02-06 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1837	203670	7	DR T GODWYN		Removed	1962-03-16 00:00:00.0000000	2003-02-06 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1838	203673	1	CHARITY OF WILLIAM YARWELL		Removed	1962-03-26 00:00:00.0000000	2009-09-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1839	203673	2	CHARITY OF DAME MARY ARMYNE		Removed	1962-03-26 00:00:00.0000000	2009-09-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1840	203673	3	CHARITY OF MARY WALSHAM		Removed	1962-03-26 00:00:00.0000000	2009-09-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1841	203673	4	CHARITY OF CHRISTOPHER JEFFERY		Removed	1962-03-26 00:00:00.0000000	2009-09-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1842	203695	1	ADA FRANCES VILLIERS WILDE		Removed	1962-03-12 00:00:00.0000000	1996-08-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1843	203703	1	WESTLECOTT HOME FUND		Removed	1982-04-26 00:00:00.0000000	2008-08-18 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1844	203718	1	LODE APPRENTICING AND OUTFIT FUND		Removed	1962-04-19 00:00:00.0000000	1994-07-28 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1845	203718	2	LODE PENSION FUND		Removed	1962-04-19 00:00:00.0000000	1994-07-28 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1846	203718	3	LODE ELEEMOSYNARY FUND		Removed	1962-04-19 00:00:00.0000000	1994-07-28 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1847	203721	1	FLAYE'S, LETHBRIDGE'S AND DAVYE'S UNITED ALMSHOUSES		Removed	1962-04-30 00:00:00.0000000	2002-11-19 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1848	203721	2	LAWRENCE BODLEY		Registered	1962-04-30 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1849	203721	3	THOMAS MOGRIDGE		Removed	1962-04-30 00:00:00.0000000	2014-04-28 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1850	203721	4	GIFTS OF MARY WOTTON COPP		Removed	1962-04-30 00:00:00.0000000	2014-05-08 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1851	203721	5	LAWRENCE SELDON		Registered	1962-04-30 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1852	203721	13	JOHN DINHAM		Registered	1962-04-30 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1853	203721	20	EXETER CHARITIES (CHURCH LIST) ALMHOUSE CHARITY		Registered	1996-03-12 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1854	203725	2	HENRY BENNING		Removed	1962-03-22 00:00:00.0000000	2010-05-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1855	203725	3	JOAN BRADSHAW		Removed	1962-03-22 00:00:00.0000000	2010-05-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1856	203725	4	DAGNAL RENTCHARGE OTHERWISE CHARITY OF ALIX BRADSHAW		Removed	1962-03-22 00:00:00.0000000	2010-05-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1857	203725	5	THOMAS HUNT		Removed	1962-03-22 00:00:00.0000000	2010-05-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1858	203725	6	NON-ECCLESIASTICAL OF THOMAS MALLISON		Removed	1962-03-22 00:00:00.0000000	2010-05-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1859	203725	7	WILLIAM SANDERSON		Removed	1962-03-22 00:00:00.0000000	2010-05-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1860	203725	8	WENDOVER MODERN PARISH CHARITY		Removed	1992-04-08 00:00:00.0000000	2010-05-09 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1861	203729	1	MARY BARNARD'S CHARITY		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1862	203729	2	HENRY WALTON'S CHARITY		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1863	203729	3	REVEREND JAMES TOMSON SMITH'S CHARITY		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1864	203729	4	THE MRS EMILY JAMES CHARITY		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1865	203729	5	THE EDWARD JAMES CHARITY		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1866	203737	1	MISS ELIZABETH MARIA FOY		Registered	1962-03-15 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1867	203748	1	NEVIL MASKELYNE		Removed	1962-04-30 00:00:00.0000000	1996-07-24 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1868	203748	2	HISCOCK'S LEAZE		Removed	1962-04-30 00:00:00.0000000	2008-11-11 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1869	203748	3	FRANCES GLEED		Removed	1962-04-30 00:00:00.0000000	2008-11-11 00:00:00.0000000																False	False								
2026-03-25 00:00:00.0000000	1870	203754	1	POORS MONEY		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1871	203754	2	ROBERT HAYWARD		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1872	203754	3	WILLIAM KEAT		Registered	1962-04-09 00:00:00.0000000																	False	False								
2026-03-25 00:00:00.0000000	1873	203754	4	ANN SPISER		Registered	1962-04-09 00:00:00.0000000																	False	False								
